FID,wkb_geometry,id,parkomat_id,type,vejkode,p_zone,beboer_zone,vejnavn,husnr,placering,ejerlavkode,opret_dato,ret_dato
parkomat.431,POINT (12.581267763490265 55.700335231664184),1376,2489,Betalingsautomat,5228,BLÅ,RA,ODENSEGADE,21A,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.432,POINT (12.583627465370245 55.70081365594175),1377,2490,Betalingsautomat,5952,BLÅ,RA,ROSENVÆNGETS HOVEDVEJ,6,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.433,POINT (12.585958507813258 55.701386584883416),1378,2491,Betalingsautomat,5952,BLÅ,RA,ROSENVÆNGETS HOVEDVEJ,28,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.434,POINT (12.58716652771331 55.70168836430002),1379,2492,Betalingsautomat,5952,BLÅ,RA,ROSENVÆNGETS HOVEDVEJ,46,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.435,POINT (12.578616266642205 55.7000907483334),1380,2493,Betalingsautomat,5044,BLÅ,,NORDRE FRIHAVNSGADE,8,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.436,POINT (12.57844111444718 55.7001840223967),1381,2494,Betalingsautomat,5044,BLÅ,,NORDRE FRIHAVNSGADE,7,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.437,POINT (12.57947721178591 55.70074149037742),1382,2495,Betalingsautomat,5044,BLÅ,,NORDRE FRIHAVNSGADE,17,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.438,POINT (12.579716624286329 55.70065450757313),1383,2496,Betalingsautomat,5044,BLÅ,,NORDRE FRIHAVNSGADE,18B,Husmur,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.439,POINT (12.580450167647705 55.70051001137086),1384,2497,Betalingsautomat,1704,BLÅ,RA,FAKSEGADE,18,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.440,POINT (12.580743518188006 55.70120512173173),1385,2498,Betalingsautomat,5044,BLÅ,,NORDRE FRIHAVNSGADE,26,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.441,POINT (12.580807861654911 55.70141853535471),1386,2499,Betalingsautomat,8302,BLÅ,,VICTOR BORGES PLADS,1,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.442,POINT (12.58167880246048 55.70119819384744),1387,2500,Betalingsautomat,5508,BLÅ,,PETERBORGSVEJ,3,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.443,POINT (12.582742203880917 55.70233191400099),1388,2501,Betalingsautomat,5044,BLÅ,,NORDRE FRIHAVNSGADE,47,Husmur,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.444,POINT (12.583132228605589 55.702310333922966),1389,2502,Betalingsautomat,5044,BLÅ,,NORDRE FRIHAVNSGADE,56,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.445,POINT (12.584953057293005 55.70306416249158),1390,2503,Betalingsautomat,5044,Blå,,Nordre Frihavnsgade,65,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.446,POINT (12.585332326055115 55.70303097070146),1391,2504,Betalingsautomat,5044,BLÅ,,NORDRE FRIHAVNSGADE,70,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.447,POINT (12.586760345701835 55.70322896522202),1392,2505,Betalingsautomat,5044,BLÅ,RA,NORDRE FRIHAVNSGADE,84,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.448,POINT (12.586875241781824 55.70340623723102),1393,2506,Betalingsautomat,5044,BLÅ,,NORDRE FRIHAVNSGADE,77,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.449,POINT (12.582482905868792 55.70176312425845),1394,2507,Betalingsautomat,1336,BLÅ,,A.L. Drewsens Vej,11,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.450,POINT (12.584848738711539 55.70187338557452),1395,2508,Betalingsautomat,3948,BLÅ,RA,A.F. KRIEGERS VEJ,3,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.451,POINT (12.58431517285599 55.70268690952384),1396,2509,Betalingsautomat,3948,BLÅ,,A.F. KRIEGERS VEJ,7,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.452,POINT (12.58653658329934 55.703818520916144),1397,2510,Betalingsautomat,4668,BLÅ,,MARSTALSGADE,19,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.453,POINT (12.585193965246106 55.70358503246366),1398,2511,Betalingsautomat,4668,BLÅ,,MARSTALSGADE,8,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.454,POINT (12.584145718199867 55.7032443255445),1399,2512,Betalingsautomat,2960,BLÅ,,HOBROGADE,6,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.455,POINT (12.583051751450578 55.70302346550346),1400,2513,Betalingsautomat,2292,BLÅ,,GRENÅGADE,5,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.456,POINT (12.581780114870153 55.70245832786878),1401,2514,Betalingsautomat,5716,BLÅ,,RANDERSGADE,6,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.457,POINT (12.587128397632226 55.704322060568884),1402,2515,Betalingsautomat,2092,BLÅ,,GAMMEL KALKBRÆNDERI VEJ,35,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.458,POINT (12.58503830805163 55.70410630086665),1403,2516,Betalingsautomat,2092,BLÅ,,GAMMEL KALKBRÆNDERI VEJ,17,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.459,POINT (12.583783891216678 55.70384281796922),1404,2517,Betalingsautomat,2092,BLÅ,,GAMMEL KALKBRÆNDERI VEJ,12,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.460,POINT (12.582886460109703 55.70374999667353),1405,2518,Betalingsautomat,2092,BLÅ,,GAMMEL KALKBRÆNDERI VEJ,8,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.461,POINT (12.581384170740204 55.70375784797334),1406,2519,Betalingsautomat,5716,BLÅ,,RANDERSGADE,16,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.462,POINT (12.578306212885487 55.70166432778562),1407,2520,Betalingsautomat,5248,BLÅ,,J.E. OHLSENS GADE,3,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.463,POINT (12.579279540089559 55.70151813085212),1408,2521,Betalingsautomat,5248,BLÅ,,J.E. OHLSENS GADE,10,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.464,POINT (12.580261786081401 55.701666395994074),1409,2522,Betalingsautomat,5832,BLÅ,,RIBEGADE,1,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.465,POINT (12.578205688872098 55.70203409380874),1410,2523,Betalingsautomat,1068,BLÅ,,CARL JOHANS GADE,4,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.466,POINT (12.579645001411897 55.70222770742451),1411,2524,Betalingsautomat,1068,BLÅ,,CARL JOHANS GADE,11,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.467,POINT (12.580850347995286 55.702277794433876),1412,2525,Betalingsautomat,6252,BLÅ,,SANKT JAKOBS GADE,18,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.468,POINT (12.580202365927383 55.70259129199797),1413,2526,Betalingsautomat,6252,BLÅ,,SANKT JAKOBS GADE,11,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.469,POINT (12.57924132938403 55.70270558036569),1414,2527,Betalingsautomat,2440,BLÅ,,GUSTAV ADOLFS GADE,5,Eksisterende fortovsø,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.470,POINT (12.578332487246877 55.70322816308547),1415,2528,Betalingsautomat,6256,BLÅ,,SANKT JAKOBS PLADS,6,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.471,POINT (12.578914885720053 55.70352311503169),1416,2529,Betalingsautomat,5984,BLÅ,,ROTHESGADE,7,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.472,POINT (12.579993993108047 55.703609809878216),1417,2530,Betalingsautomat,5984,BLÅ,,ROTHESGADE,15,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.473,POINT (12.578476585563648 55.70451383888991),1418,2531,Betalingsautomat,5172,BLÅ,,NØJSOMHEDSVEJ,4,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.474,POINT (12.579544208274633 55.70472786336384),1419,2532,Betalingsautomat,5172,BLÅ,,NØJSOMHEDSVEJ,13,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.475,POINT (12.578497520287257 55.705042056548436),1420,2533,Betalingsautomat,8292,BLÅ,,VIBORGGADE,6,Inventarzone,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.476,POINT (12.580009460110999 55.7053038962597),1421,2534,Betalingsautomat,8292,BLÅ,,VIBORGGADE,19,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.477,POINT (12.57963361686067 55.705592433038674),1422,2535,Betalingsautomat,8688,BLÅ,,ÅLBORGADE,24,Husmur,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.478,POINT (12.578707167960735 55.70560549309209),1423,2536,Betalingsautomat,8688,BLÅ,,ÅLBORGADE,9,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.479,POINT (12.578379210233694 55.70591705852251),1424,2537,Betalingsautomat,8696,BLÅ,,ÅRHUSGADE,4,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.480,POINT (12.579202291398113 55.70609866002142),1425,2538,Betalingsautomat,8696,BLÅ,,ÅRHUSGADE,13,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.481,POINT (12.581358946148702 55.70630686896899),1426,2539,Betalingsautomat,8696,BLÅ,,ÅRHUSGADE,37,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.482,POINT (12.58213831372281 55.70621897861154),1427,2540,Betalingsautomat,8696,BLÅ,,ÅRHUSGADE,50,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.483,POINT (12.58319216496922 55.70638668092621),1428,2541,Betalingsautomat,8696,BLÅ,,ÅRHUSGADE,64,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.484,POINT (12.58432190674611 55.70660413696617),1429,2542,Betalingsautomat,8696,BLÅ,,ÅRHUSGADE,83,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.485,POINT (12.585296215401408 55.7067194827706),1430,2543,Betalingsautomat,8696,BLÅ,,ÅRHUSGADE,91,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.486,POINT (12.58464903238971 55.70628505761241),1431,2544,Betalingsautomat,6384,BLÅ,,SILKEBORGGADE,24,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.487,POINT (12.585813750292075 55.705806516604085),1432,2545,Betalingsautomat,8292,BLÅ,,Viborggade,82,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.488,POINT (12.584908006048192 55.70523849727749),1433,2546,Betalingsautomat,8132,BLÅ,,VEJLEGADE,10A,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.489,POINT (12.586517455466504 55.70537447019231),1434,2547,Betalingsautomat,8132,BLÅ,,VEJLEGADE,9,Eksisterende fortovsø,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.490,POINT (12.586260049602442 55.70476511658222),1435,2548,Betalingsautomat,3032,BLÅ,,HORSENSGADE,9,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.491,POINT (12.585149310243724 55.70456437390614),1436,2549,Betalingsautomat,6384,BLÅ,,SILKEBORGGADE,8,Eksisterende fortovsø,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.492,POINT (12.584176199416952 55.70475701737482),1437,2550,Betalingsautomat,3940,BLÅ,,KRAUSESVEJ,15C,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.493,POINT (12.582741976881998 55.70469915398856),1438,2551,Betalingsautomat,3940,BLÅ,,KRAUSESVEJ,7,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.494,POINT (12.58114927391035 55.70454953994713),1439,2552,Betalingsautomat,5716,BLÅ,,RANDERSGADE,24,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.495,POINT (12.581678728994946 55.7054031280128),1440,2553,Betalingsautomat,8292,BLÅ,,Viborggade,40,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.496,POINT (12.583899362782772 55.70560934679697),1441,2554,Betalingsautomat,8292,BLÅ,,VIBORGGADE,74,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.497,POINT (12.578485704861768 55.70852538678607),1442,2555,Betalingsautomat,3636,BLÅ,,KERTEMINDEGADE,5,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.498,POINT (12.580487534369729 55.70904640358942),1443,2556,Betalingsautomat,6988,BLÅ,,STRANDBOULEVARDEN,143,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.499,POINT (12.582383925751772 55.70902097794387),1444,2557,Betalingsautomat,6988,BLÅ,,STRANDBOULEVARDEN,127,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.500,POINT (12.584912428693759 55.70859917821154),1445,2558,Betalingsautomat,6988,BLÅ,,STRANDBOULEVARDEN,109,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.501,POINT (12.58470726151559 55.70806716701868),1446,2559,Betalingsautomat,8452,BLÅ,,VORDINGBORGGADE,39,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.502,POINT (12.584053105904 55.70846146416718),1447,2560,Betalingsautomat,4540,BLÅ,,LØGSTØRGADE,29,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.503,POINT (12.583569860188407 55.707884754423716),1448,2561,Betalingsautomat,4540,BLÅ,,LØGSTØRGADE,21,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.504,POINT (12.5830153219697 55.707329043863396),1449,2562,Betalingsautomat,3928,BLÅ,,KORSØRGADE,21,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.505,POINT (12.582663292785263 55.706642526369855),1450,2563,Betalingsautomat,8700,BLÅ,,Århus Plads,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.506,POINT (12.584267525282218 55.70707445839436),1451,2564,Betalingsautomat,6384,BLÅ,,SILKEBORGGADE,41,Eksisterende fortovsø,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.507,POINT (12.585574266051282 55.707247670592004),1452,2565,Betalingsautomat,3928,BLÅ,,KORSØRGADE,37,Eksisterende fortovsø,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.508,POINT (12.584614083134083 55.7076564080912),1453,2566,Betalingsautomat,6384,BLÅ,,SILKEBORGGADE,38,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.509,POINT (12.581163534756017 55.706882773574456),1454,2567,Betalingsautomat,3828,BLÅ,,KOLDINGGADE,27,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.510,POINT (12.580149402616996 55.70696868386141),1455,2568,Betalingsautomat,5716,BLÅ,,RANDERSGADE,61,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.511,POINT (12.578262869019696 55.70687286422797),1456,2569,Betalingsautomat,3828,BLÅ,,KOLDINGGADE,3,Husmur,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.512,POINT (12.579303037286527 55.70671305686621),1457,2570,Betalingsautomat,3828,BLÅ,,KOLDINGGADE,10,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.513,POINT (12.578106663887585 55.70790867171329),1458,2571,Betalingsautomat,8452,BLÅ,,VORDINGBORGGADE,4,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.514,POINT (12.579382077059913 55.708043207690444),1459,2572,Betalingsautomat,8452,BLÅ,,VORDINGBORGGADE,11,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.515,POINT (12.579857121725206 55.70771702261427),1460,2573,Betalingsautomat,5716,BLÅ,,Randersgade,67,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.516,POINT (12.580410975674805 55.707912484790796),1461,2574,Betalingsautomat,8452,BLÅ,,VORDINGBORGGADE,22,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.517,POINT (12.57967870355733 55.708601437721455),1462,2575,Betalingsautomat,5716,BLÅ,,RANDERSGADE,71,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.518,POINT (12.580474233766338 55.70860411816555),1463,2576,Betalingsautomat,660,BLÅ,,BOGENSEGADE,5,Eksisterende fortovsø,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.519,POINT (12.581531566055416 55.708517832009576),1464,2577,Betalingsautomat,252,BLÅ,,ASSENSGADE,4,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.520,POINT (12.58221046222394 55.708050575280616),1465,2578,Betalingsautomat,2060,BLÅ,,FÅBORGGADE,1,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.521,POINT (12.58333249475246 55.70866030175013),1466,2579,Betalingsautomat,7156,BLÅ,,SVENDBORGGADE,12,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.522,POINT (12.583341537946806 55.70802297218914),1467,2580,Betalingsautomat,7156,BLÅ,,SVENDBORGGADE,2,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.523,POINT (12.58227753069522 55.70745286291416),1468,2581,Betalingsautomat,2968,BLÅ,,HOLBÆKGADE,1,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.524,POINT (12.581833806855803 55.70724105598587),1469,2582,Betalingsautomat,3928,BLÅ,,KORSØRGADE,14,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.525,POINT (12.586946912653087 55.70798188234284),1800,2583,Betalingsautomat,8452,,,Vordingborggade,84,,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.526,POINT (12.580950953311595 55.70737656560132),1470,2584,Betalingsautomat,3928,BLÅ,,KORSØRGADE,3,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.527,POINT (12.587130915148645 55.70031236308684),1471,2585,Betalingsautomat,1784,BLÅ,RA,FISKEDAMSGADE,26,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.528,POINT (12.591591546456748 55.698355570768385),1345,2586,Betalingsautomat,8572,BLÅ,RA,ØSTBANEGADE,43,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.529,POINT (12.59166601044591 55.69736302232866),1346,2587,Betalingsautomat,8572,BLÅ,RA,ØSTBANEGADE,33,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.530,POINT (12.591385562674043 55.69653032893414),1347,2588,Betalingsautomat,8572,BLÅ,RA,ØSTBANEGADE,27,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.531,POINT (12.582682588042251 55.69788046580371),1322,2589,Betalingsautomat,8356,BLÅ,RA,WILLEMOESGADE,31,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.532,POINT (12.568645506862255 55.6820730498208),354,2730,Betalingsautomat,4352,GRØN,NV,Linnesgade,OF/2,,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.533,POINT (12.574635163637986 55.685183675988995),357,2734,Betalingsautomat,8612,RØD,NV,ØSTER VOLDGADE,2D,"Blivende, eksisterende fortovsø",2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.534,POINT (12.583902525785541 55.68230244495763),358,2735,Betalingsautomat,716,GRØN,KN,Borgergade,2,"Blivende, eksisterende fortovsø",2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.535,POINT (12.58441824769132 55.68290211780709),359,2736,P-info,716,GRØN,KN,Borgergade,14,"Blivende, eksisterende fortovsø",2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.536,POINT (12.58510582117081 55.68367288461388),360,2737,Betalingsautomat,716,GRØN,KN,Borgergade,16,"Blivende, eksisterende fortovsø",2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.537,POINT (12.576173815308469 55.67514837973006),361,2738,P-info,1956,RØD,RH,Frederiksholms Kanal,12,,2000169,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.538,POINT (12.581776834200864 55.682455455197214),362,2739,Betalingsautomat,2272,RØD,KN,Gothersgade,52,,2000162,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.539,POINT (12.563896000484936 55.67795921403838),532,2740,Betalingsautomat,2564,GRØN,RH,HAMMERICHSGADE,14,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.540,POINT (12.590220455103141 55.681447788251106),533,2741,Betalingsautomat,4292,GRØN,KN,LILLE STRANDSTRÆDE,24,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.541,POINT (12.568447096410232 55.6808074051118),278,2742,P-info,5220,RØD,NV,NØRRE VOLDGADE,,"Blivende, eksisterende fortovsø",2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.542,POINT (12.58353094362023 55.67825326374634),536,2873,Betalingsautomat,832,RØD,KN,BREMERHOLM,29,,2000181,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.543,POINT (12.578622862268853 55.67707602629267),537,2876,Betalingsautomat,8366,RØD,RH,VINDEBROGADE,,"Blivende, eksisterende fortovsø",2000169,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.544,POINT (12.583077164406136 55.67761817900043),538,2878,P-info,4988,RØD,KN,NIKOLAJGADE,24,,2000181,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.545,POINT (12.560650573628998 55.67400322051913),32,2880,P-info,7652,GRØN,VP,TROMMESALEN,7,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.546,POINT (12.561348403401713 55.675959905803275),4,2881,Betalingsautomat,2832,GRØN,VP,HERHOLDTSGADE,1,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.547,POINT (12.57863219837177 55.68285488042016),1774,2897,P-info,4552,RØD,KN,Lønporten,2,"Blivende, eksisterende fortovsø",2000151,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.548,POINT (12.557421032658729 55.66956375100271),541,3001,Betalingsautomat,1640,BLÅ,VB,ERIKSGADE,9,,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.549,POINT (12.556851679495278 55.66952452379175),542,3002,Betalingsautomat,1664,BLÅ,VB,ESKILDSGADE,31,,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.550,POINT (12.556737929294343 55.67011788610296),543,3003,Betalingsautomat,3312,BLÅ,VB,ISTEDGADE,65,Husmur,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.551,POINT (12.555017293478171 55.6697701304124),544,3004,Betalingsautomat,3312,Blå,VB,Istedgade,60,Husmur,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.552,POINT (12.555601680255165 55.67054318766514),545,3005,Betalingsautomat,1664,BLÅ,VB,ESKILDSGADE,26,,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.553,POINT (12.554728151179686 55.67138718213803),546,3006,Betalingsautomat,1664,BLÅ,VB,ESKILDSGADE,6,,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.554,POINT (12.554307754115792 55.67109653511613),547,3007,Betalingsautomat,20,BLÅ,VB,ABSALONSGADE,16,,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.555,POINT (12.554992937538959 55.6703025188799),548,3008,Betalingsautomat,20,BLÅ,VB,ABSALONSGADE,23,,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.556,POINT (12.555455812652957 55.669748622562544),549,3009,Betalingsautomat,3312,Blå,VB,Istedgade,45,Husmur,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.557,POINT (12.555502723340062 55.669150002484734),550,3010,Betalingsautomat,20,BLÅ,VB,ABSALONSGADE,38,,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.558,POINT (12.556464208964277 55.66757581721232),551,3011,Betalingsautomat,6432,Blå,VB,Skelbækgade,1,Husmur,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.559,POINT (12.556893117191676 55.667149384749685),552,3012,Betalingsautomat,6432,,,Skelbækgade,,,,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.560,POINT (12.557068571048525 55.66656561002542),553,3013,Betalingsautomat,6432,Blå,VB,Skelbækgade,30,Husmur,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.561,POINT (12.558483725282631 55.666411818001585),554,3014,Betalingsautomat,4080,GRØN,VB,KØDBODERNE,,,2000174,2010-03-01T00:00:00,2013-08-01T00:00:00
parkomat.562,POINT (12.557736472219169 55.6658475079282),555,3015,Betalingsautomat,6432,Blå,VB,Skelbækgade,42,Husmur,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
