,PdDistrict,X,Y,K3,K2,K4,K5,K6
590001,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
590002,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
590020,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
590052,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
590055,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
590078,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
590766,NORTHERN,-122.422330464,37.7903690689,1,0,0,0,0
592859,MISSION,-122.415770264,37.7580118295,0,1,1,1,2
594659,MISSION,-122.417664997,37.7562905437,0,1,1,1,2
595079,MISSION,-122.41926884,37.7480322172,0,1,1,1,2
595132,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
595133,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
595139,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
595140,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
595187,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
595188,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
595358,MISSION,-122.411826281,37.7642766927,0,1,1,1,2
595846,NORTHERN,-122.419039119,37.7907880214,1,0,0,0,0
595907,MISSION,-122.418120086,37.760301234,0,1,1,1,2
595908,MISSION,-122.418120086,37.760301234,0,1,1,1,2
596593,MISSION,-122.417016664,37.7595460925,0,1,1,1,2
596621,MISSION,-122.417913862,37.7635887638,0,1,1,1,2
596979,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
597382,NORTHERN,-122.417903978,37.7851670876,1,0,0,0,0
597386,NORTHERN,-122.417809103,37.7847098969,1,0,0,0,0
597387,NORTHERN,-122.417809103,37.7847098969,1,0,0,0,0
598146,MISSION,-122.418277911,37.7626952876,0,1,1,1,2
598267,MISSION,-122.417169895,37.7611477648,0,1,1,1,2
598268,MISSION,-122.417169895,37.7611477648,0,1,1,1,2
598285,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
598286,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
598633,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
598634,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
598659,TENDERLOIN,-122.417085357,37.785215359,1,0,0,0,0
598660,TENDERLOIN,-122.417085357,37.785215359,1,0,0,0,0
598690,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
598691,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
598971,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
599304,TARAVAL,-122.473644076,37.7155536667,2,1,2,2,3
600047,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
600048,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
600072,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
600073,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
600084,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
600085,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
600113,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
600115,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
600533,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
600534,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
600543,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
600544,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
600612,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
600614,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
600629,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
600630,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
600996,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
600997,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
601376,NORTHERN,-122.419366295,37.7840280452,1,0,0,0,0
601378,NORTHERN,-122.419366295,37.7840280452,1,0,0,0,0
601714,NORTHERN,-122.422695629,37.7921733285,1,0,0,0,0
601889,NORTHERN,-122.427141202,37.7727724966,0,1,1,1,2
602064,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
602761,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
602772,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
602773,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
602908,NORTHERN,-122.436328202,37.80175154,1,0,0,0,0
603415,MISSION,-122.41854994,37.7642837095,0,1,1,1,2
604642,CENTRAL,-122.410882826,37.7879209376,1,0,0,4,1
604643,CENTRAL,-122.410882826,37.7879209376,1,0,0,4,1
604644,CENTRAL,-122.410882826,37.7879209376,1,0,0,4,1
605192,CENTRAL,-122.416452066,37.7863086886,1,0,0,0,0
605260,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
605261,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
605786,NORTHERN,-122.423682814,37.796204621,1,0,0,0,0
605993,MISSION,-122.417339032,37.7643660723,0,1,1,1,2
606361,MISSION,-122.418120086,37.760301234,0,1,1,1,2
606362,MISSION,-122.418120086,37.760301234,0,1,1,1,2
606795,NORTHERN,-122.420307356,37.7886989512,1,0,0,0,0
607104,NORTHERN,-122.418389144,37.7872676171,1,0,0,0,0
607479,MISSION,-122.403532224,37.7537998587,0,1,1,1,2
607480,MISSION,-122.403532224,37.7537998587,0,1,1,1,2
607788,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
607792,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
607820,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
607822,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
607855,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
607856,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
607914,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
607915,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
607944,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
607946,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
608074,INGLESIDE,-122.443183206,37.7330378039,2,1,2,2,3
608217,MISSION,-122.421243016,37.7589232154,0,1,1,1,2
609509,SOUTHERN,-122.410919016,37.7731306232,0,1,1,1,2
610585,NORTHERN,-122.422139511,37.7894107633,1,0,0,0,0
610586,NORTHERN,-122.422139511,37.7894107633,1,0,0,0,0
610651,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
611372,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
611414,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
611415,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
611432,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
611467,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
611468,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
611765,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
611767,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
611778,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
611779,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
611818,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
611819,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
611847,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
612801,NORTHERN,-122.420307356,37.7886989512,1,0,0,0,0
612813,NORTHERN,-122.420497289,37.7896188193,1,0,0,0,0
613235,MISSION,-122.417323189,37.7627500213,0,1,1,1,2
613568,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
613620,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
615889,MISSION,-122.417955822,37.7578801214,0,1,1,1,2
615922,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
615923,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
615957,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
615958,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
616026,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
616027,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
616252,MISSION,-122.418277911,37.7626952876,0,1,1,1,2
616331,NORTHERN,-122.420874632,37.7914943052,1,0,0,0,0
618995,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
618996,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
619005,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
619006,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
619049,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
619050,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
619265,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
619287,NORTHERN,-122.418090767,37.7861007452,1,0,0,0,0
619289,NORTHERN,-122.420307356,37.7886989512,1,0,0,0,0
619291,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
620366,MISSION,-122.418124262,37.7610901241,0,1,1,1,2
621194,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
621199,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
621213,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
621215,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
621272,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
621273,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
621433,MISSION,-122.41854994,37.7642837095,0,1,1,1,2
622075,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
624182,MISSION,-122.419520368,37.7642289357,0,1,1,1,2
625625,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
625627,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
625653,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
625654,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
625677,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
625679,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
625988,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
625990,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
625996,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
625997,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
626045,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
626050,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
626057,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
626058,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
627062,MISSION,-122.418415888,37.7626869632,0,1,1,1,2
627102,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
627103,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
627674,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
627856,TENDERLOIN,-122.414056292,37.7827931071,1,0,0,0,0
627989,MISSION,-122.416025191,37.7556559649,0,1,1,1,2
628022,MISSION,-122.417270976,37.757188559,0,1,1,1,2
628025,MISSION,-122.41718521,37.7627583408,0,1,1,1,2
628421,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
628422,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
628430,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
628443,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
628444,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
628472,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
628626,INGLESIDE,-122.443696905,37.718927976,2,1,2,2,3
629339,MISSION,-122.416374836,37.7644225166,0,1,1,1,2
630063,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
630064,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
630088,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
630093,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
630094,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
630120,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
630121,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
630145,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
630146,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
630502,MISSION,-122.411572788,37.7597252282,0,1,1,1,2
630504,MISSION,-122.411572788,37.7597252282,0,1,1,1,2
630537,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
630574,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
630575,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
630596,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
632848,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
632858,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
632859,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
632892,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
632930,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
632933,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
633284,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
633336,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
633337,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
633367,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
633368,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
633411,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
633412,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
633749,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
634040,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
634041,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
634079,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
635545,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
635546,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
635559,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
635565,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
635571,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
635572,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
636276,MISSION,-122.416070933,37.7612142237,0,1,1,1,2
637025,MISSION,-122.417577215,37.7603888134,0,1,1,1,2
637054,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
637055,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
637073,MISSION,-122.417270976,37.757188559,0,1,1,1,2
637074,MISSION,-122.417270976,37.757188559,0,1,1,1,2
638094,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
638220,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
638221,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
638271,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
638272,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
638281,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
638282,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
638535,NORTHERN,-122.42153486,37.7905261965,1,0,0,0,0
638536,NORTHERN,-122.42153486,37.7905261965,1,0,0,0,0
638546,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
638547,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
638646,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
638647,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
638892,MISSION,-122.419212199,37.7610244167,0,1,1,1,2
638893,MISSION,-122.419212199,37.7610244167,0,1,1,1,2
638909,BAYVIEW,-122.403907054,37.7634675915,0,1,1,1,2
638910,BAYVIEW,-122.403907054,37.7634675915,0,1,1,1,2
638917,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
638943,CENTRAL,-122.418658295,37.7889098399,1,0,0,0,0
639315,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
639316,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
639353,MISSION,-122.418361693,37.7571229385,0,1,1,1,2
639655,MISSION,-122.418753848,37.756225012,0,1,1,1,2
640004,MISSION,-122.416070933,37.7612142237,0,1,1,1,2
640005,MISSION,-122.416070933,37.7612142237,0,1,1,1,2
640298,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
640301,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
640363,MISSION,-122.416070933,37.7612142237,0,1,1,1,2
640524,TARAVAL,-122.473064099,37.7122982509,2,1,2,2,3
640666,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
640668,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
640685,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
640686,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
640715,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
640716,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
641067,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
641068,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
641076,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
641077,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
641124,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
641126,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
642025,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
642026,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
642639,MISSION,-122.419480971,37.7667494806,0,1,1,1,2
642640,MISSION,-122.419480971,37.7667494806,0,1,1,1,2
642674,MISSION,-122.419058868,37.7594227506,0,1,1,1,2
643090,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
643091,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
643210,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
643212,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
643232,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
643233,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
643319,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
643321,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
643529,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
643530,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
643655,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
643993,MISSION,-122.417664997,37.7562905437,0,1,1,1,2
643994,MISSION,-122.417664997,37.7562905437,0,1,1,1,2
644103,TARAVAL,-122.483704424,37.7576049188,2,1,3,3,4
644394,NORTHERN,-122.418580509,37.7881906055,1,0,0,0,0
644737,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
645932,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
645936,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
645956,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
645961,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
646023,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
646024,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
646363,MISSION,-122.419658344,37.7642205604,0,1,1,1,2
647847,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
648514,MISSION,-122.415543548,37.7621213524,0,1,1,1,2
649271,NORTHERN,-122.420211965,37.7882225424,1,0,0,0,0
649286,NORTHERN,-122.42206273,37.7899200015,1,0,0,0,0
649297,MISSION,-122.417664997,37.7562905437,0,1,1,1,2
649315,MISSION,-122.415770264,37.7580118295,0,1,1,1,2
649316,MISSION,-122.415770264,37.7580118295,0,1,1,1,2
649630,MISSION,-122.416320645,37.7587424639,0,1,1,1,2
649631,MISSION,-122.416320645,37.7587424639,0,1,1,1,2
650011,MISSION,-122.417802963,37.7562822237,0,1,1,1,2
650012,MISSION,-122.417802963,37.7562822237,0,1,1,1,2
650013,MISSION,-122.418208517,37.7555244882,0,1,1,1,2
650015,MISSION,-122.418208517,37.7555244882,0,1,1,1,2
650398,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
650414,MISSION,-122.417423841,37.7587860207,0,1,1,1,2
650415,MISSION,-122.417423841,37.7587860207,0,1,1,1,2
650705,MISSION,-122.417169895,37.7611477648,0,1,1,1,2
651549,MISSION,-122.418486297,37.7634954373,0,1,1,1,2
651764,MISSION,-122.413310043,37.764614699,0,1,1,1,2
651878,MISSION,-122.418277911,37.7626952876,0,1,1,1,2
651880,MISSION,-122.418277911,37.7626952876,0,1,1,1,2
651899,MISSION,-122.417664997,37.7562905437,0,1,1,1,2
651919,SOUTHERN,-122.401658145,37.7718165836,0,1,1,4,1
651924,SOUTHERN,-122.401658145,37.7718165836,0,1,1,4,1
653229,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
653992,NORTHERN,-122.420497289,37.7896188193,1,0,0,0,0
656202,MISSION,-122.417730377,37.7619893172,0,1,1,1,2
656203,MISSION,-122.417730377,37.7619893172,0,1,1,1,2
656256,TENDERLOIN,-122.410509259,37.7860432223,1,0,0,4,1
656267,TENDERLOIN,-122.410509259,37.7860432223,1,0,0,4,1
657034,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
657597,MISSION,-122.418415888,37.7626869632,0,1,1,1,2
657691,MISSION,-122.419308329,37.7554560835,0,1,1,1,2
657719,MISSION,-122.417423841,37.7587860207,0,1,1,1,2
657720,MISSION,-122.417423841,37.7587860207,0,1,1,1,2
658731,MISSION,-122.408293238,37.7637660004,0,1,1,1,2
658732,MISSION,-122.408293238,37.7637660004,0,1,1,1,2
658733,MISSION,-122.408293238,37.7637660004,0,1,1,1,2
659485,MISSION,-122.418361693,37.7571229385,0,1,1,1,2
659696,NORTHERN,-122.418274172,37.7870372044,1,0,0,0,0
660149,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
661992,MISSION,-122.406558795,37.7651783928,0,1,1,1,2
661993,MISSION,-122.406558795,37.7651783928,0,1,1,1,2
662017,MISSION,-122.417423841,37.7587860207,0,1,1,1,2
662021,MISSION,-122.417577215,37.7603888134,0,1,1,1,2
662022,MISSION,-122.417577215,37.7603888134,0,1,1,1,2
662339,MISSION,-122.418262236,37.7610817999,0,1,1,1,2
662340,MISSION,-122.418262236,37.7610817999,0,1,1,1,2
662653,BAYVIEW,-122.400966702,37.7589370512,0,1,1,1,2
662683,MISSION,-122.41663371,37.7620555366,0,1,1,1,2
662684,MISSION,-122.41663371,37.7620555366,0,1,1,1,2
662949,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
663255,MISSION,-122.418415888,37.7626869632,0,1,1,1,2
663287,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
663313,MISSION,-122.41095589,37.7610563282,0,1,1,1,2
663314,MISSION,-122.41095589,37.7610563282,0,1,1,1,2
663604,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
663658,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
663719,MISSION,-122.41967178,37.7650501215,0,1,1,1,2
664460,MISSION,-122.416220196,37.762815158,0,1,1,1,2
664847,MISSION,-122.41703192,37.761156085,0,1,1,1,2
665136,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
665166,MISSION,-122.416472035,37.7603453746,0,1,1,1,2
665168,MISSION,-122.416472035,37.7603453746,0,1,1,1,2
665466,MISSION,-122.416725586,37.7579542741,0,1,1,1,2
665467,MISSION,-122.416725586,37.7579542741,0,1,1,1,2
665528,MISSION,-122.416070933,37.7612142237,0,1,1,1,2
665742,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
665813,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
665814,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
665820,MISSION,-122.418277911,37.7626952876,0,1,1,1,2
665829,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
665830,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
665836,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
665837,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
666008,MISSION,-122.413285565,37.7638980127,0,1,1,1,2
666186,MISSION,-122.416070933,37.7612142237,0,1,1,1,2
666187,MISSION,-122.416070933,37.7612142237,0,1,1,1,2
666216,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
666217,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
666228,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
666229,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
666325,SOUTHERN,-122.407382687,37.7833716368,1,0,0,4,1
666328,SOUTHERN,-122.407382687,37.7833716368,1,0,0,4,1
666496,MISSION,-122.415229421,37.7588083436,0,1,1,1,2
666856,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
666891,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
666901,MISSION,-122.416320645,37.7587424639,0,1,1,1,2
666910,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
667256,MISSION,-122.417955822,37.7578801214,0,1,1,1,2
667284,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
667678,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
668219,MISSION,-122.41868792,37.7642753857,0,1,1,1,2
668315,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
668676,MISSION,-122.415632296,37.7580201625,0,1,1,1,2
669058,MISSION,-122.418415888,37.7626869632,0,1,1,1,2
669431,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
669444,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
669445,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
669462,MISSION,-122.417016664,37.7595460925,0,1,1,1,2
669464,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
669465,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
670128,MISSION,-122.416331137,37.7588520014,0,1,1,1,2
670143,MISSION,-122.416472035,37.7603453746,0,1,1,1,2
670672,NORTHERN,-122.420211965,37.7882225424,1,0,0,0,0
671033,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
671036,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
671068,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
671069,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
671095,MISSION,-122.415380074,37.7604112998,0,1,1,1,2
671098,MISSION,-122.415380074,37.7604112998,0,1,1,1,2
671394,NORTHERN,-122.420497289,37.7896188193,1,0,0,0,0
671623,MISSION,-122.417913862,37.7635887638,0,1,1,1,2
671749,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
671766,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
671767,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
671801,NORTHERN,-122.422330464,37.7903690689,1,0,0,0,0
671802,NORTHERN,-122.422330464,37.7903690689,1,0,0,0,0
